construction_name,construction_rotation,construction_center_lat,construction_center_lng,reference_point_lat,reference_point_lng,point2_lat,point2_lng,point3_lat,point3_lng,point4_lat,point4_lng
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),139,49.802377203350524,-97.08230473618384,49.801645906503886,-97.08268720633437,49.80172846608578,-97.08263358463647,49.80176023883802,-97.08280002636621,49.801662906270046,-97.08275525690375
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),146,49.80210671118334,-97.08209967343501,49.8014109494389,-97.08261737147224,49.8014886758933,-97.08254856132567,49.80151249292129,-97.08263294486247,49.80144957503021,-97.08272927749401
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),327,49.80223770238874,-97.08216748311679,49.802927524184696,-97.08163103403852,49.80285058527753,-97.08170193907053,49.8027926741169,-97.0815626474778,49.80288267967808,-97.08151675852164
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),324,49.80234419308796,-97.08212733049066,49.80305119025352,-97.0816475520068,49.802971961683916,-97.08171212109507,49.80296998675304,-97.0815712312235,49.80301399008332,-97.08151360168247
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),321,49.802152934354666,-97.08241335806501,49.80287516903417,-97.08199156811887,49.80279386796742,-97.08204962388538,49.80274917657119,-97.08192325618855,49.80283829784245,-97.08193395154537
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),164,49.802333389004666,-97.08219120662105,49.801774934121546,-97.08301668245684,49.80183513234781,-97.08291402657579,49.80189428318537,-97.08306685253132,49.801851061511805,-97.08315537723547
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),123,49.80229260092098,-97.08219656978594,49.8015215900537,-97.08225191894456,49.80150168382341,-97.08236387091517,49.80161049099869,-97.08223563154844,49.80161163667847,-97.08231637982396
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),149,49.80222211884424,-97.08224744360164,49.80154479801816,-97.08282085007174,49.80162009360356,-97.08274583158315,49.801646210842335,-97.08285896958041,49.80160231703148,-97.08297868927654
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),179,49.802344194643524,-97.0824027439359,49.801942663242244,-97.0834240351359,49.801983661742725,-97.08330073741978,49.802080018622874,-97.08339692950318,49.802047565307845,-97.08343552992093
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),126,49.80241588646586,-97.08202634182997,49.8016478018672,-97.08214413365033,49.80173603080745,-97.08212065999048,49.80178566632336,-97.08227693900312,49.80166294481068,-97.08233696809486
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),118,49.80233545925534,-97.08209176184613,49.80156426873188,-97.08204278796224,49.80165374760181,-97.08203856698573,49.80166142571969,-97.08215485542594,49.801575792599344,-97.08212750294749
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),80,49.80210521023854,-97.08208375695716,49.801516962023726,-97.0813095518944,49.80143841156466,-97.08139015051941,49.801589150107226,-97.08139157570795,49.80153166152755,-97.08150430817756
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),197,49.80223266665027,-97.08240691378684,49.802054481946556,-97.0835704634152,49.80206888235307,-97.08343357099047,49.802173623278634,-97.0834896644352,49.802147020956944,-97.08355841965287
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),221,49.8021228002544,-97.08195911330097,49.80226547503337,-97.08313435849455,49.80224269345943,-97.08300022566691,49.8023283460099,-97.08299303615311,49.80237697248608,-97.08314715900954
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),180,49.80228504653876,-97.08233551593193,49.801895080366656,-97.08336750781481,49.801934683767186,-97.08324312041434,49.8019936887071,-97.08332776054247,49.801956877520276,-97.0833834667584
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),210,49.80256467887338,-97.08213724091046,49.802559996589004,-97.08333308179613,49.802554152512414,-97.08319467753806,49.80266206401865,-97.08322644050452,49.802651875396755,-97.0833424879257
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),153,49.80247260181147,-97.08203746319423,49.80182274724284,-97.0826826787767,49.80189448187445,-97.08259970497961,49.80192671194303,-97.0827280397886,49.80190031006879,-97.08284959063849
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),164,49.80253676876469,-97.08197776227993,49.80197831388157,-97.08280324158332,49.80203851210783,-97.08270058527104,49.802121781274565,-97.08278018708984,49.802018916013814,-97.08290606260798
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),22,49.802276007443304,-97.08207910983542,49.80238804916796,-97.08089591931063,49.80238140679103,-97.081034236605,49.802252186601066,-97.0810243533875,49.802297055103566,-97.08088369205547
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),347,49.8023339808189,-97.08222885099275,49.80286378009364,-97.08135920399648,49.80280713348897,-97.0814666046012,49.8027389657379,-97.08137058169221,49.80278868622543,-97.0812071092938
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),103,49.80244853604377,-97.08226228850027,49.80171180381639,-97.0819057362236,49.801672967935524,-97.08209182542957,49.801798938966144,-97.08193753955236,49.80176540599194,-97.08207666066481
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),292,49.8020921110682,-97.08205683343522,49.80285577269184,-97.08223043793127,49.80276649924162,-97.08222014401248,49.80276735284498,-97.08202952587766,49.802829383295844,-97.08209231706961
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),253,49.8021845044629,-97.0820529377536,49.8027074638502,-97.08293246420959,49.802642267035345,-97.08283741715645,49.802711115552874,-97.08273809555429,49.80276858531365,-97.08283090935096
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),130,49.80234863176633,-97.08194176143556,49.80158772144851,-97.08214227800846,49.80167467862849,-97.08210932622143,49.80173681735996,-97.0822296601742,49.801628882069146,-97.08233598817054
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),279,49.802412148802176,-97.08232917530074,49.80313103188002,-97.08276449532724,49.803045541142794,-97.0827233497148,49.80307427694379,-97.08263931374638,49.803170053177055,-97.08265713623985
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),162,49.80216721022074,-97.0822299694346,49.80159050163592,-97.08302474312777,49.80165297552163,-97.0829254051226,49.801694045995234,-97.08297108284964,49.801659405696924,-97.0831468743787
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),129,49.80233669264125,-97.08219320042822,49.80157363954447,-97.08237311163121,49.801660954657784,-97.08234251613435,49.801696144605785,-97.08247532507363,49.8016125021267,-97.08248877442207
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),248,49.802244662694385,-97.08253475062939,49.80271615622534,-97.08348154966482,49.80265655416949,-97.08337806022124,49.80270289668197,-97.08331857206768,49.802784659228394,-97.08337567212206
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),40,49.80215681172578,-97.08234909935308,49.802027385027,-97.0811701808555,49.80195587190238,-97.08133370808464,49.80192489720602,-97.0811905716236,49.80204865479663,-97.08130490769295
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),188,49.80233161804788,-97.0822732414167,49.80203814683553,-97.08337927980966,49.80206619157671,-97.08324756301292,49.802180157997476,-97.08331995338064,49.80212354896195,-97.08342447850409
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),119,49.80230620384936,-97.08229096717572,49.80153457912619,-97.0822628535139,49.80162399682233,-97.08225621373825,49.80161588985284,-97.08242850646826,49.80158056211076,-97.08241195904655
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),158,49.8024025448379,-97.08221321476182,49.801791458108696,-97.08294372714462,49.80185825229206,-97.08285138260977,49.80191736000905,-97.08295690941779,49.801884006794666,-97.08305409030689
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),38,49.80236114794315,-97.08185515719927,49.80225835540116,-97.08066995322179,49.80216267257063,-97.08087002492918,49.80218066983498,-97.08075672859971,49.802276577471524,-97.08080574872035
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),269,49.802476302880784,-97.08192756074668,49.80313547502322,-97.08254968195736,49.803055894589434,-97.08248616000853,49.803122029193595,-97.08234537089751,49.803155789892344,-97.08243725913566
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),284,49.802169169004785,-97.08219588917318,49.80290980433454,-97.08253247442303,49.802822324378894,-97.08250303018156,49.802841244500804,-97.08231374316064,49.80289148447298,-97.08243277740782
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),20,49.802204401983225,-97.08250391103168,49.8023430269311,-97.08132750101959,49.802333272990296,-97.08146537475396,49.802251433885104,-97.08151167067759,49.802269960805525,-97.08130131709167
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),125,49.80243194839769,-97.08216169913794,49.80166265394627,-97.08225870425065,49.80175113386188,-97.08223761981235,49.80176119717291,-97.08241004494307,49.801678345170906,-97.0823700715015
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),2,49.802474485006144,-97.08197166798949,49.80284095838444,-97.0809191983997,49.80280418309899,-97.08104565530165,49.80273558380489,-97.08100515054642,49.802755885586414,-97.0808705262376
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),61,49.802598049615526,-97.08215200983867,49.80220453460351,-97.08112325020632,49.802175842037975,-97.0813446095836,49.80214536102235,-97.08115209472085,49.802255554041686,-97.08123721934655
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),231,49.802548227961545,-97.08230121567729,49.802820453971016,-97.08342023173854,49.80278298519423,-97.08329426454218,49.80287330867078,-97.08323408674693,49.802882835251445,-97.08335578716351
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),249,49.80232706827442,-97.082268941008,49.802809154992254,-97.0832028481928,49.802748396281345,-97.08310098598982,49.80280820418201,-97.08296446800176,49.80287061069191,-97.0830972438253
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),151,49.80237294316882,-97.08204668236047,49.80170895098994,-97.08265636500276,49.801782510908225,-97.08257732068024,49.801816935461645,-97.08272627279875,49.80176954654056,-97.08276877406205
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),265,49.80236088437365,-97.08220247801438,49.80299044130604,-97.0828943251245,49.80291391465024,-97.08282235698483,49.80295622984353,-97.08270433325733,49.803002121014366,-97.08278514414941
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),245,49.80216846833556,-97.08232442800532,49.80260733370081,-97.08330816006875,49.80255130910593,-97.08319997964267,49.80261637269935,-97.0831123024143,49.80269107277271,-97.08319984401471
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),332,49.80238466682423,-97.08213356904507,49.80304168687616,-97.08150600783797,49.80296902935373,-97.08158703301054,49.8029323910909,-97.08147109041973,49.80298689876876,-97.08139295467484
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),303,49.802495459029686,-97.08222085356755,49.80326646987061,-97.08216550241406,49.803177568938835,-97.08218179054066,49.803194246569284,-97.08199383518993,49.80325622197414,-97.0820199312433
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),17,49.8023524572598,-97.08223485050753,49.802530630314465,-97.08107128943585,49.80251623248774,-97.08120818381761,49.80246100509261,-97.08122755277537,49.80242921862814,-97.08101772516841
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),7,49.8023608693008,-97.08215632927352,49.802666744133376,-97.08105838038377,49.80263722229954,-97.08118932167703,49.8025315901195,-97.08110448630369,49.802592073355676,-97.08099010495762
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),55,49.80233352365838,-97.08217090183722,49.80201156972403,-97.08108405234753,49.801963951689984,-97.08132219395732,49.80195566009363,-97.08118172875139,49.802054620733564,-97.08120565931902
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),196,49.80242479395647,-97.08239753423187,49.80223352985418,-97.08355609298162,49.802249470060566,-97.08341961028418,49.80232583630442,-97.08347546534799,49.80233491645353,-97.0836379355494
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),241,49.80235413514906,-97.08225964503464,49.80274764105462,-97.08328841620752,49.80269662352239,-97.08317444386081,49.80273282864823,-97.0830850716126,49.80281121237053,-97.08320937774458
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),128,49.80233374070628,-97.08259513428136,49.80156877726026,-97.08275438535408,49.801656423710675,-97.08272615545998,49.80164433036567,-97.08285931975892,49.80159033119431,-97.08289173339128
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),343,49.80233480919856,-97.08217924649666,49.80290247174167,-97.0813689779432,49.80284112766327,-97.0814699946096,49.80280524722866,-97.08132930880231,49.802821693496426,-97.08131904448277
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),62,49.8023030971221,-97.08254392543678,49.8018980539053,-97.08152596947166,49.80188624804177,-97.0817450180496,49.80182641417875,-97.08161695863497,49.80195034934245,-97.08163854098527
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),335,49.80220024863274,-97.08185751893642,49.80283516987362,-97.08117754372337,49.8027653488755,-97.081264349248,49.80266942437523,-97.08112996903203,49.80274051370764,-97.08106571076542
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),30,49.802360791701716,-97.08196028349106,49.80236546168167,-97.0807644474104,49.80227196345729,-97.08091147552409,49.802275483054636,-97.08077456551597,49.8023713084416,-97.080902850857
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),121,49.80242493446841,-97.08230982953692,49.80165314652833,-97.08232345562675,49.801742360193806,-97.08231198502322,49.80172508957929,-97.08245723277632,49.80167428171925,-97.08240128884981
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),318,49.80232493447967,-97.08206634653014,49.80306042705065,-97.08170369808654,49.80297727633309,-97.08175508182998,49.80296925850729,-97.08167826990176,49.80306033682852,-97.08160674840194
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),260,49.802278297622195,-97.08203062479836,49.8028665406795,-97.08280485144259,49.80279435363093,-97.08272282327839,49.80284018589979,-97.08261992439286,49.802931295714764,-97.0827366962718
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),157,49.80242007433274,-97.08229914890542,49.80180085201396,-97.08301302656018,49.80186867621459,-97.08292250215244,49.80194646947157,-97.08299198838387,49.8018624843208,-97.08311511919868
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),61,49.802345252221784,-97.08242646624466,49.801951737209826,-97.08139771198394,49.801907288248564,-97.08153774876837,49.80191431378769,-97.08144520316806,49.80200275664799,-97.08151168052906
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),99,49.80228109329055,-97.0822556940568,49.801562208582226,-97.08182038813617,49.801525958545035,-97.08198143622428,49.80164769961308,-97.08186153102329,49.80161986022662,-97.08199251106811
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),338,49.80242804276193,-97.08242508003558,49.80303912489937,-97.08169454882686,49.80297233180351,-97.08178689750243,49.802889680029196,-97.08165776039353,49.80296878664994,-97.08160503331764
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),124,49.802362122636964,-97.08210517591968,49.80159185266363,-97.0821813646285,49.801680556603564,-97.08216267586859,49.80169251244548,-97.08236716570414,49.80159893907996,-97.08232854354367
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),22,49.802400016149974,-97.08223155816914,49.80251205787461,-97.08104836461375,49.802505415497684,-97.08118668226241,49.80245184399356,-97.08115112325987,49.802422502895254,-97.0810369780106
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),84,49.80226047035851,-97.08227248053322,49.801638798121694,-97.08156373500574,49.80161835896486,-97.08167145251332,49.801714503311146,-97.08163775747387,49.801650525389284,-97.08175525489351
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),232,49.80210202464598,-97.0822893787691,49.802386814012166,-97.08340085320216,49.8023479320226,-97.08327591948739,49.80242866066627,-97.08316149046887,49.802452250751095,-97.0833416436428
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),353,49.802215403600805,-97.08254855033636,49.80268362944518,-97.0815978670987,49.80263453898797,-97.08171385316264,49.80257580965908,-97.08162342559132,49.802608987970515,-97.08152500096834
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),120,49.80230644120815,-97.08217803794798,49.80153461732588,-97.08217079304187,49.801532381596964,-97.08230123917308,49.801623946611564,-97.082161736487,49.801641934993405,-97.08230082433148
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),250,49.80256973187082,-97.08222641511098,49.80306226492689,-97.08314714896288,49.80300036806873,-97.08304694470449,49.80305708139206,-97.08301524148385,49.803127435573714,-97.08304898692508
