construction_name,construction_rotation,reference_point_lat,reference_point_lng,point2_lat,point2_lng,point3_lat,point3_lng,point4_lat,point4_lng
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),142,49.80143362679163,-97.07769525679477,49.801426781442345,-97.07791648912983,49.80133904697049,-97.07778616678273,49.80143964027265,-97.07781025918052
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),110,49.80140006773558,-97.07711458632443,49.801296826534916,-97.07720389445407,49.80130353621276,-97.07711411792371,49.801426444357055,-97.07728572203409
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),0,49.802420722511755,-97.07640664402786,49.802341558564294,-97.07634678208545,49.80238402679425,-97.076229516096,49.80243890049082,-97.07625875997029
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),17,49.802234142056,-97.07628759691376,49.80215193283271,-97.0762916865609,49.80216804972328,-97.07618995067887,49.80227136828842,-97.07614084474743
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),11,49.80230250940018,-97.07631974415555,49.802213651901525,-97.07622821507852,49.80224934777103,-97.076144774633,49.80231947741879,-97.07616625866822
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),284,49.80272352220213,-97.07762139800333,49.80274491612107,-97.07749380168516,49.80286033454973,-97.07750155455574,49.80280971747653,-97.07764884633758
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),330,49.80266668412157,-97.07679965586246,49.80264073798966,-97.07664474467877,49.80269073804345,-97.07660659073586,49.802747060582675,-97.07671406845526
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),275,49.8026844694782,-97.07777592531879,49.80272263788056,-97.07764849388381,49.802780474383205,-97.07768330505783,49.80276299201771,-97.07782415486469
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),56,49.80178063365175,-97.07635670894781,49.801699713826075,-97.07642079634795,49.801626985849495,-97.07627523146293,49.80173921890835,-97.07622527360995
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),203,49.80197674381434,-97.07836181309708,49.80204261501539,-97.07840903827699,49.80205655160526,-97.07844808063132,49.801984465559165,-97.07850200934
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),110,49.80140006773558,-97.07711458632443,49.80137412138526,-97.07728264754886,49.801334098555834,-97.07728486743184,49.801321290182834,-97.07708657259374
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),242,49.80242310755445,-97.07821965091414,49.80252449845271,-97.078099892714,49.80254797558136,-97.07825515055214,49.80246794750866,-97.0783409084751
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),18,49.80222255249021,-97.07628332491205,49.80212269491943,-97.07627781252278,49.80214686340973,-97.0761650234465,49.8022318545324,-97.07614075413498
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),8,49.80233578513104,-97.07633993060011,49.80221098931383,-97.0762713347626,49.80230994073472,-97.07620901065182,49.802361471278786,-97.07621903679123
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),141,49.80142943207693,-97.07767798155079,49.801391736380886,-97.0778470510524,49.80135412396313,-97.0777575721335,49.801448771160096,-97.07784460211538
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),111,49.80139792066494,-97.07713274135125,49.80136055325285,-97.07722794710587,49.801295210521296,-97.07721515850199,49.801315069199504,-97.07713366172321
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),282,49.802716205918486,-97.07765652856439,49.80274289313649,-97.07753952286232,49.802826798850695,-97.07749951073131,49.80280939723246,-97.07771699614659
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),133,49.801402997478995,-97.07753623986719,49.80135440098148,-97.07770181965381,49.801305847961395,-97.0775439639973,49.80142099328458,-97.07760709530493
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),30,49.802080883567974,-97.07625683133088,49.80199225338601,-97.07621309187432,49.801985899931275,-97.07612692681833,49.80206578385477,-97.07610854681596
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),245,49.802453207598404,-97.07818980748497,49.80251267171045,-97.0781224812524,49.80258263347806,-97.0782166230979,49.802517022888345,-97.07830806919885
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),3,49.80238958390128,-97.07637947871575,49.80231050348401,-97.0763309792277,49.80236042878289,-97.07617374877779,49.802424932514,-97.07625215500745
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),140,49.801425432594726,-97.0776605955174,49.801378203122724,-97.07782573376282,49.801343601260655,-97.07771426021505,49.801441040806964,-97.07778036303871
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),100,49.80143262966376,-97.07693728307052,49.8013943095377,-97.07705364020966,49.801289126392376,-97.07703183311752,49.80134450262723,-97.07690316068226
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),288,49.80273575948654,-97.07755005748477,49.80276578250913,-97.07743526888396,49.80286049578212,-97.0774364133112,49.80281031836637,-97.07754505936825
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),98,49.80144150957292,-97.07690302959776,49.80140875606956,-97.07703002393994,49.80134733729518,-97.07699072646537,49.80135730190494,-97.07686978235061
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),236,49.802360092114895,-97.07827181775625,49.80243128141391,-97.07820470658564,49.80244722765145,-97.07828119444471,49.80239479942617,-97.0784241023882
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),301,49.80275294110259,-97.07731210209047,49.80274166389755,-97.0771532732093,49.8028309904374,-97.07722990885105,49.80285449398794,-97.07729278999953
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),203,49.80197674381434,-97.07836181309708,49.80205707970145,-97.07842232905483,49.80207628416312,-97.07854366455622,49.80197909927584,-97.07848777474359
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),212,49.80208366559515,-97.07837160873605,49.802143977167916,-97.07834459431652,49.80218151667477,-97.07849500572314,49.80210717336917,-97.07849477265542
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),81,49.801546588357326,-97.07663613644428,49.80149115794595,-97.07670740248628,49.80144276412114,-97.07672654237791,49.80146621537507,-97.07655202374035
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),212,49.80208366559515,-97.07837160873605,49.80207495066615,-97.07851245897554,49.802177377868865,-97.07836691235121,49.80216068894775,-97.07848318015043
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),263,49.802609097405956,-97.07796365878303,49.802660372277884,-97.07788779274861,49.80269581378157,-97.07793287051095,49.80267610365223,-97.0780702201555
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),7,49.802346719826815,-97.07634725582761,49.802241908450675,-97.0763159274596,49.802290802196865,-97.07619115706107,49.80236275577592,-97.07621135467268
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),113,49.80139424160773,-97.077169211726,49.801388417826246,-97.077309769681,49.80130631837309,-97.07735347195742,49.80129713594207,-97.07713801993252
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),353,49.80248950221521,-97.07647956294859,49.80240945033841,-97.0764107132104,49.80247608702489,-97.0762751449177,49.80254605255237,-97.07637103711234
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),58,49.801759241189394,-97.07637295873243,49.80167153123062,-97.07644165204401,49.80163061842218,-97.07632716567528,49.80169739551918,-97.07626084947854
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),348,49.80253486130282,-97.07653933738854,49.80247728733378,-97.07644139869143,49.80252165004136,-97.07635586683575,49.80256991633693,-97.07644617272729
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),243,49.80243325245957,-97.07820997494458,49.80250138669272,-97.07809478598294,49.80259017227996,-97.07827542265919,49.80247484149832,-97.0783242994165
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),321,49.802711300440784,-97.07695052406245,49.80269052942164,-97.0768690364499,49.80274894314302,-97.076759355485,49.80278985598678,-97.07690037074036
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),167,49.80159720915881,-97.07807648496446,49.801546135160905,-97.07817328777618,49.80166892327048,-97.07816559155422,49.80160435573281,-97.07821146553702
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),168,49.80160586718642,-97.0780891629859,49.80156143124333,-97.07820450951456,49.80167112175011,-97.07813975385587,49.80162862477552,-97.07830674808781
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),57,49.801769891656434,-97.07636468921896,49.801688023078384,-97.0764226757077,49.801627743457345,-97.07629485311914,49.80171572750598,-97.07624823874278
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),185,49.801772392490726,-97.0782657158808,49.80172326521186,-97.07842113530111,49.80185122629062,-97.07829878907258,49.80181068732241,-97.07844063598355
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),28,49.802104695887444,-97.07625804388506,49.802018933444224,-97.07626214514598,49.80200587932112,-97.07611192991263,49.802087481917624,-97.07611696804119
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),190,49.8018270487052,-97.07830233264333,49.801812054113704,-97.07847040233642,49.8019322110722,-97.07830524095546,49.8018819868572,-97.07848503315384
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),36,49.80200948585571,-97.07626092159335,49.80188821376646,-97.07628117977028,49.80190690291902,-97.07613785680535,49.80200569996715,-97.07616109098167
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),47,49.80188088208759,-97.07629827389678,49.80177043460239,-97.07638808933973,49.8018009610685,-97.07619472734096,49.80185211990362,-97.07616141667728
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),238,49.80238148484274,-97.07825556860898,49.802460084943675,-97.07818847300567,49.80248853626658,-97.07826642991687,49.802431850519795,-97.07837073584062
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),347,49.802543519498116,-97.07655201538064,49.80247912058955,-97.07641346385202,49.8025519736131,-97.07638686828129,49.80259817251747,-97.07643977850084
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),37,49.801997630027216,-97.07626272836718,49.80191093855678,-97.07628016127528,49.801904410924536,-97.07618076062433,49.80196084116588,-97.07612574259994
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),193,49.801860758553126,-97.07832070870596,49.80182783627405,-97.07846902217659,49.80190840258228,-97.07838017245106,49.80194437082176,-97.07847610128817
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),158,49.80152607428221,-97.0779524210913,49.801443254844635,-97.0780336255079,49.80158039026234,-97.0781252363985,49.801562263894425,-97.07812848983124
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),201,49.80195320446858,-97.07835611235836,49.80194807935998,-97.07847690807618,49.80204356364972,-97.07834063673111,49.80202501317501,-97.07851552533818
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),250,49.80250100302598,-97.07813477875199,49.802558827459706,-97.07810846107974,49.802594082532885,-97.07815316439714,49.80255312852382,-97.07824690133991
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),141,49.80142943207693,-97.07767798155079,49.80137432202159,-97.07781334767026,49.80135117106834,-97.07776122180127,49.801444170037534,-97.07777582933542
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),74,49.801603832250684,-97.07654229235804,49.80150328906628,-97.07662484674172,49.80149082471477,-97.07661014315737,49.80153922267019,-97.07647068933169
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),172,49.80164188718806,-97.07813747716949,49.80158914038613,-97.07826252345615,49.80170909080588,-97.07822060007177,49.80168548966696,-97.07835379839784
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),19,49.80221091656844,-97.07627936694539,49.80212099695491,-97.07624345725108,49.802131500988224,-97.07613010923559,49.802234357793004,-97.07612434631243
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),31,49.802068970791304,-97.07625670813982,49.80197135592852,-97.07623429152686,49.801957782993675,-97.07610833061848,49.80207020518245,-97.07610384742884
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),68,49.8016584692339,-97.07647096541474,49.80159167862298,-97.07651678180409,49.8015210098051,-97.07650090761861,49.80160155639539,-97.07637368632682
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),59,49.80174868549479,-97.07638151496916,49.80170790068113,-97.07649390177517,49.80161323958887,-97.07633107052268,49.80171456060993,-97.07625072135268
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),329,49.80267238993142,-97.0768158588077,49.802641189927215,-97.07666294779261,49.802703565624064,-97.07661476594403,49.802748883884384,-97.07673419362249
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),74,49.801603832250684,-97.07654229235804,49.80154220482084,-97.07664329334277,49.80144492428931,-97.07650623862428,49.80153141324651,-97.07648749364714
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),159,49.80153334564995,-97.07796704143203,49.80151083053735,-97.07818688933689,49.80147795638439,-97.07805770195816,49.80159343923473,-97.07812336038846
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),312,49.80274013465353,-97.07711034894263,49.802696882653684,-97.07702010487745,49.80279018241224,-97.07693234853917,49.8028356890608,-97.07708061375588
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),27,49.80211658817676,-97.07625913287934,49.802021751594324,-97.07624216307265,49.80203929581149,-97.07610080748007,49.80210653681252,-97.07611250220661
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),29,49.80209279314261,-97.07625727662442,49.801997488475074,-97.07627566061741,49.80197967106198,-97.07613600857918,49.80208383066616,-97.07612701493933
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),281,49.80271225210744,-97.07767394011796,49.80273926802285,-97.0775349547444,49.80282222778876,-97.07762444719121,49.80280901101836,-97.07771943177606
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),197,49.80190658253086,-97.07834091138379,49.801996731552556,-97.07836791787719,49.80200049537287,-97.07852275069358,49.80190878963249,-97.0784590798285
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),296,49.80275046491981,-97.07740428310105,49.80275121612506,-97.07728157373546,49.80284058054809,-97.07726799626408,49.802839704571525,-97.07739859222943
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),253,49.80252812940048,-97.07809873517519,49.80261447600431,-97.0780330463356,49.80267540252817,-97.0780813319287,49.80257900323542,-97.07816309476434
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),206,49.802012257714516,-97.07836796943862,49.802009925338254,-97.07851376296988,49.80212050557407,-97.07840285396459,49.802117688519346,-97.07851368487418
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),107,49.8014077310817,-97.0770605081853,49.80137185235136,-97.07717460895061,49.80131188243336,-97.07716827623742,49.801321313843545,-97.07704036250215
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),94,49.80146155610936,-97.07683606676864,49.801413483100006,-97.07695237671182,49.80134531945004,-97.07691233729386,49.80137470319085,-97.0767978837053
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),189,49.801815955782594,-97.07829560276319,49.80181024316407,-97.07843787300263,49.80190043245904,-97.07833672219968,49.801894013909234,-97.07843220813223
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),233,49.802327349443665,-97.07829399819062,49.80243978240392,-97.0782339886303,49.802440912165046,-97.07835976845739,49.80239196158646,-97.0784092352075
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),112,49.801395978425134,-97.07715095166739,49.8013275694095,-97.0773013234838,49.80130610581964,-97.07714603704356,49.80140308397623,-97.07731660787528
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),87,49.80150370764965,-97.07672467733113,49.801477867932036,-97.07680099157866,49.80138457285422,-97.07680747172579,49.801417111240056,-97.07664219060155
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),92,49.801472698313965,-97.0768034389937,49.80146416063263,-97.07697910605296,49.8013312337441,-97.07686734343686,49.801415200602264,-97.07675515472759
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),42,49.80193875521929,-97.07627655238237,49.80187316442245,-97.07631745953309,49.80180878022143,-97.0762046321264,49.8019377763956,-97.07615458695962
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),23,49.80216398039951,-97.07626669809522,49.802071610701894,-97.0762606916055,49.802095963417685,-97.07612160198035,49.802170560211756,-97.07613030972512
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),339,49.80260738433948,-97.07666145933004,49.80253619676427,-97.0766023469626,49.80263604273246,-97.07647896203432,49.80267189187388,-97.07658526810502
LONG TERM RIGHT LANE CLOSURE ON A MULTI-LANE STREET (USING CHEVRONS),302,49.802752812861186,-97.0772936453747,49.80277530353635,-97.07711139243663,49.80282887211413,-97.07713490571415,49.8028273469956,-97.07725636259991
